uid,query,,,,
,5.71E+13,49.35.114.213, ,,
,5.71E+13,223.185.187.74,,,
,5.71E+13,42.111.36.5,, ,
,5.71E+13,42.111.158.187,,,
,5.72E+13,139.167.123.64,,,
,5.72E+13,47.29.156.2,, ,
,5.73E+13,139.167.208.202 ,,,
,5.73E+13,49.34.127.50,,,
,5.74E+13,47.11.162.231, ,,
,5.75E+13,47.247.95.214, ,,
,5.75E+13,188.71.235.186,,,
,5.76E+13,1.39.171.77,, ,
,5.77E+13,42.108.13.26,,,
,5.77E+13,42.106.246.75, ,,
,5.77E+13,47.8.213.165,,,
,5.78E+13,49.34.88.70,, ,
,5.78E+13,27.60.194.3,, ,
,5.79E+13,139.167.130.225 ,,,
,5.79E+13,42.106.44.247, ,,
,5.80E+13,49.35.6.123,, ,
,5.80E+13,49.200.154.211,,,
,5.80E+13,106.210.172.240 ,,,
,5.81E+13,157.48.34.228, ,,
,5.81E+13,223.184.64.44, ,,
,5.82E+13,47.247.203.142,,,
,5.83E+13,42.106.194.18, ,,
,5.83E+13,157.48.250.7,,,
,5.83E+13,42.110.151.70, ,,
,5.84E+13,1.187.240.2,, ,
,5.86E+13,157.48.244.138,,,
,5.86E+13,106.78.71.87,,,
,5.86E+13,106.193.220.28,,,
,5.87E+13,223.176.50.128,,,
,5.87E+13,223.186.123.66,,,
,5.88E+13,157.32.17.27,,,
,5.88E+13,139.167.104.144 ,,,
,5.89E+13,157.42.92.239, ,,
,5.89E+13,157.35.252.200,,,
,5.91E+13,157.48.15.250, ,,
,5.91E+13,157.34.56.63,,,
,5.92E+13,157.37.193.236,,,
,5.92E+13,47.29.121.112, ,,
,5.92E+13,157.49.78.145, ,,
,5.92E+13,157.39.220.205,,,
,5.93E+13,139.167.192.226 ,,,
,5.93E+13,49.34.155.34,,,
,5.93E+13,171.77.161.158,,,
,5.93E+13,49.35.50.234,,,
,5.93E+13,106.66.56.182, ,,
,5.95E+13,42.108.177.47, ,,
,5.96E+13,27.97.79.161,,,
,5.96E+13,157.39.207.29, ,,
,5.96E+13,157.32.109.236,,,
,5.96E+13,157.32.39.11,,,
,5.96E+13,157.36.163.66, ,,
,5.97E+13,106.204.172.211 ,,,
,5.97E+13,47.11.156.133, ,,
,5.98E+13,27.97.64.234,,,
,5.98E+13,157.35.226.104,,,
,5.99E+13,157.50.44.192, ,,
,6.00E+13,106.213.131.71,,,
,6.02E+13,49.14.89.204,,,
,6.02E+13,157.32.34.21,,,
,6.03E+13,157.40.221.100,,,
,6.04E+13,157.34.55.219, ,,
,6.04E+13,103.99.184.130,,,
,6.05E+13,157.49.42.159, ,,
,6.05E+13,47.9.99.29,,,
,6.06E+13,157.32.65.109, ,,
,6.08E+13,223.179.237.3, ,,
,6.08E+13,157.51.178.75, ,,
,6.08E+13,157.44.247.219,,,
,6.08E+13,223.228.99.216,,,
,6.09E+13,157.48.239.154,,,
,6.10E+13,157.37.172.236,,,
,6.10E+13,49.35.212.60,,,
,6.11E+13,47.11.175.222, ,,
,6.12E+13,171.79.236.174,,,
,6.12E+13,47.29.145.90,,,
,6.13E+13,139.167.151.245 ,,,
,6.13E+13,157.48.223.123,,,
,6.13E+13,157.34.20.190, ,,
,6.13E+13,106.213.203.34,,,
,6.14E+13,157.37.223.106,,,
,6.15E+13,47.8.237.151,,,
,6.15E+13,106.198.101.217 ,,,
,6.17E+13,117.202.239.223 ,,,
,6.17E+13,27.56.206.50,,,
,6.18E+13,157.32.114.73, ,,
,6.18E+13,47.11.224.57,,,
,6.18E+13,157.32.118.33, ,,
,6.19E+13,27.61.179.218, ,,
,6.20E+13,157.49.84.188, ,,
,6.22E+13,106.213.141.110 ,,,
,6.23E+13,1.187.214.105, ,,
,6.24E+13,42.106.46.8,, ,
,6.25E+13,157.32.20.168, ,,
,6.25E+13,106.192.31.225,,,
,6.25E+13,47.11.242.243, ,,
,6.27E+13,47.11.175.75,,,
,6.28E+13,157.39.91.218, ,,
,6.29E+13,42.106.204.231,,,
,6.30E+13,103.17.130.195,,,
,6.31E+13,157.51.108.143,,,
,6.31E+13,112.79.154.17, ,,
,6.31E+13,157.51.99.25,,,
,6.32E+13,42.110.144.109,,,
,6.34E+13,106.213.235.248 ,,,
,6.34E+13,42.106.3.59,, ,
,6.34E+13,106.77.25.196, ,,
,6.34E+13,47.11.178.56,,,
,6.35E+13,47.247.57.146, ,,
,6.37E+13,47.29.27.164,,,
,6.37E+13,169.149.7.128, ,,
,6.37E+13,106.67.76.234, ,,
,6.37E+13,157.37.63.17,,,
,6.38E+13,157.50.228.124,,,
,6.38E+13,139.167.202.112 ,,,
,6.39E+13,49.34.132.166, ,,
,6.41E+13,157.47.9.135,,,
,6.42E+13,157.49.216.134,,,
,6.42E+13,157.32.42.188, ,,
,6.43E+13,49.34.105.190, ,,
,6.43E+13,47.11.93.213,,,
,6.43E+13,169.149.245.72,,,
,6.43E+13,157.37.227.195,,,
,6.46E+13,45.249.40.6,, ,
,6.48E+13,188.71.210.118,,,
,6.49E+13,47.30.15.202,,,
,6.49E+13,223.225.3.140, ,,
,6.50E+13,157.37.182.54, ,,
,6.50E+13,106.79.80.116, ,,
,6.51E+13,157.49.250.45, ,,
,6.51E+13,27.61.128.168, ,,
,6.51E+13,49.34.64.154,,,
,6.52E+13,49.34.79.250,,,
,6.55E+13,169.149.197.121 ,,,
,6.56E+13,49.34.178.118, ,,
,6.56E+13,49.34.67.147,,,
,6.57E+13,106.207.137.98,,,
,6.57E+13,106.204.93.1,,,
,6.57E+13,49.34.11.96,, ,
,6.58E+13,47.11.166.117, ,,
,6.60E+13,47.8.31.139,, ,
,6.61E+13,27.56.254.171, ,,
,6.62E+13,47.8.237.151,,,
,6.62E+13,49.35.75.42,, ,
,6.62E+13,139.167.177.30,,,
,6.63E+13,27.97.41.246,,,
,6.65E+13,1.187.20.202,,,
,6.65E+13,157.49.201.228,,,
,6.65E+13,27.57.210.170, ,,
,6.65E+13,103.215.99.127,,,
,6.66E+13,157.37.200.86, ,,
,6.66E+13,169.149.20.148,,,
,6.66E+13,106.77.12.130, ,,
,6.68E+13,188.70.45.147, ,,
,6.68E+13,139.167.46.105,,,
,6.68E+13,106.193.166.211 ,,,
,6.69E+13,106.210.133.78,,,
,6.70E+13,47.29.201.111, ,,
,6.71E+13,157.39.234.201,,,
,6.72E+13,49.34.191.152, ,,
,6.73E+13,157.32.77.250, ,,
,6.75E+13,27.59.148.129, ,,
,6.75E+13,49.35.216.151, ,,
,6.77E+13,157.42.48.84,,,
,6.77E+13,49.35.71.194,,,
,6.78E+13,47.247.103.44, ,,
,6.79E+13,47.15.98.148,,,
,6.79E+13,1.187.208.254, ,,
,6.79E+13,47.247.7.89,, ,
,6.79E+13,106.204.186.225 ,,,
,6.80E+13,139.167.155.137 ,,,
,6.81E+13,47.9.118.26,, ,
,6.82E+13,157.49.69.77,,,
,6.82E+13,157.33.148.244,,,
,6.82E+13,223.233.49.80, ,,
,6.83E+13,94.128.72.86,,,
,6.83E+13,47.29.120.1,, ,
,6.83E+13,157.37.167.209,,,
,6.83E+13,106.209.219.166 ,,,
,6.83E+13,47.247.35.194, ,,
,6.84E+13,49.34.70.176,,,
,6.86E+13,106.213.214.234 ,,,
,6.87E+13,169.149.231.217 ,,,
,6.87E+13,157.42.117.163,,,
,6.88E+13,157.36.129.185,,,
,6.88E+13,37.231.107.158,,,
,6.89E+13,157.37.239.234,,,
,6.90E+13,106.219.151.110 ,,,
,6.91E+13,27.97.253.206, ,,
,6.91E+13,27.61.246.207, ,,
,6.91E+13,49.34.122.58,,,
,6.91E+13,188.236.214.145 ,,,
,6.92E+13,42.108.226.115,,,
,6.92E+13,157.41.159.81, ,,
,6.93E+13,49.32.110.100, ,,
,6.93E+13,37.111.234.157,,,
,6.93E+13,42.111.37.243, ,,
,6.95E+13,106.193.240.11,,,
,6.95E+13,42.111.33.239, ,,
,6.95E+13,157.32.110.187,,,
,6.95E+13,106.207.252.142 ,,,
,6.96E+13,139.167.78.51, ,,
,6.96E+13,47.29.85.201,,,
,6.97E+13,47.29.118.166, ,,
,6.99E+13,27.56.219.64,,,
,6.99E+13,157.48.70.134, ,,
,7.00E+13,59.95.39.133,,,
,7.01E+13,42.106.26.40,,,
,7.01E+13,157.33.146.6,,,
,7.02E+13,47.9.190.95,, ,
,7.03E+13,47.9.181.70,, ,
,7.03E+13,49.34.85.94,, ,
,7.03E+13,49.34.78.139,,,
,7.04E+13,157.32.99.200, ,,
,7.04E+13,223.237.234.233 ,,,
,7.05E+13,89.148.42.34,,,
,7.05E+13,49.206.223.251,,,
,7.05E+13,106.223.209.188 ,,,
,7.05E+13,157.33.159.233,,,
,7.05E+13,106.213.174.105 ,,,
,7.06E+13,49.35.228.18,,,
,7.06E+13,47.11.18.103,,,
,7.06E+13,157.41.179.79, ,,
,7.06E+13,157.37.161.147,,,
,7.07E+13,49.34.84.29,, ,
,7.07E+13,157.32.79.163, ,,
,7.07E+13,47.15.63.178,,,
,7.07E+13,42.106.210.4,,,
,7.08E+13,157.39.226.15, ,,
,7.08E+13,106.66.49.191, ,,
,7.09E+13,49.34.182.176, ,,
,7.09E+13,27.57.247.25,,,
,7.11E+13,106.192.221.148 ,,,
,7.11E+13,42.111.18.12,,,
,7.11E+13,188.236.186.18,,,
,7.11E+13,49.201.198.208,,,
,7.11E+13,47.31.159.70,,,
,7.12E+13,47.247.73.175, ,,
,7.13E+13,157.32.14.3,, ,
,7.14E+13,223.185.19.36, ,,
,7.14E+13,112.79.161.140,,,
,7.14E+13,47.8.162.45,, ,
,7.15E+13,47.29.87.124,,,
,7.15E+13,157.49.22.185, ,,
,7.15E+13,1.187.5.214,, ,
,7.17E+13,157.38.246.100,,,
,7.17E+13,47.247.224.254,,,
,7.17E+13,137.59.121.21, ,,
,7.18E+13,106.219.198.136 ,,,
,7.18E+13,106.206.11.175,,,
,7.19E+13,47.247.210.41, ,,
,7.20E+13,157.33.228.136,,,
,7.20E+13,223.178.155.227 ,,,
,7.21E+13,223.179.245.35,,,
,7.21E+13,157.34.10.67,,,
,7.21E+13,106.76.159.34, ,,
,7.21E+13,103.234.243.56,,,
,7.22E+13,59.177.122.157,,,
,7.22E+13,193.188.105.190 ,,,
,7.23E+13,106.76.159.96, ,,
,7.23E+13,106.198.25.142,,,
,7.24E+13,106.219.81.141,,,
,7.25E+13,157.39.155.223,,,
,7.26E+13,157.32.76.170, ,,
,7.26E+13,106.79.66.104, ,,
,7.27E+13,47.29.28.54,, ,
,7.27E+13,106.77.24.166, ,,
,7.28E+13,103.242.97.223,,,
,7.28E+13,157.34.35.42,,,
,7.28E+13,27.59.134.48,,,
,7.29E+13,47.31.117.100, ,,
,7.29E+13,49.33.75.195,,,
,7.30E+13,157.36.249.121,,,
,7.30E+13,106.76.245.222,,,
,7.30E+13,112.79.147.146,,,
,7.31E+13,27.59.218.82,,,
,7.31E+13,47.15.36.210,,,
,7.32E+13,49.34.127.13,,,
,7.32E+13,188.71.234.146,,,
,7.34E+13,27.61.241.149, ,,
,7.34E+13,27.57.235.233, ,,
,7.34E+13,157.32.62.47,,,
,7.35E+13,223.185.34.57, ,,
,7.35E+13,157.39.222.49, ,,
,7.35E+13,106.79.141.177,,,
,7.36E+13,171.76.131.99, ,,
,7.36E+13,223.187.185.89,,,
,7.36E+13,49.35.227.72,,,
,7.36E+13,49.34.159.171, ,,
,7.37E+13,42.106.46.195, ,,
,7.37E+13,47.247.255.140,,,
,7.37E+13,157.32.66.214, ,,
,7.38E+13,1.187.89.43,, ,
,7.38E+13,49.34.177.18,,,
,7.39E+13,137.97.98.115, ,,
,7.39E+13,49.34.110.30,,,
,7.41E+13,157.33.210.114,,,
,7.42E+13,223.187.236.148 ,,,
,7.44E+13,42.106.199.88, ,,
,7.44E+13,110.224.46.67, ,,
,7.44E+13,27.61.139.46,,,
,7.44E+13,49.34.155.80,,,
,7.45E+13,106.193.206.134 ,,,
,7.48E+13,223.228.121.231 ,,,
,7.48E+13,103.206.115.130 ,,,
,7.49E+13,106.192.209.151 ,,,
,7.50E+13,157.36.220.81, ,,
,7.50E+13,157.37.231.247,,,
,7.51E+13,42.106.43.191, ,,
,7.51E+13,49.33.70.84,, ,
,7.51E+13,42.106.44.150, ,,
,7.52E+13,42.111.33.202, ,,
,7.53E+13,223.178.128.18,,,
,7.54E+13,47.247.87.113, ,,
,7.54E+13,42.110.147.107,,,
,7.54E+13,42.110.140.136,,,
,7.54E+13,47.247.99.118, ,,
,7.55E+13,157.51.211.20, ,,
,7.55E+13,157.37.183.41, ,,
,7.55E+13,223.230.132.227 ,,,
,7.56E+13,106.192.80.229,,,
,7.57E+13,106.76.77.143, ,,
,7.57E+13,42.106.9.54,, ,
,7.58E+13,47.29.253.236, ,,
,7.58E+13,49.32.174.234, ,,
,7.58E+13,49.15.174.239, ,,
,7.59E+13,47.11.221.250, ,,
,7.59E+13,139.167.86.182,,,
,7.59E+13,116.58.200.27, ,,
,7.60E+13,188.236.110.79,,,
,7.60E+13,157.37.235.28, ,,
,7.61E+13,106.210.140.25,,,
,7.62E+13,47.11.225.152, ,,
,7.62E+13,157.39.247.137,,,
,7.63E+13,188.236.234.103 ,,,
,7.63E+13,157.32.27.201, ,,
,7.64E+13,205.253.244.214 ,,,
,7.64E+13,157.49.75.237, ,,
,7.65E+13,42.0.6.246,,,
,7.65E+13,47.247.11.70,,,
,7.65E+13,94.128.87.250, ,,
,7.66E+13,106.210.24.180,,,
,7.66E+13,27.97.40.27,, ,
,7.66E+13,47.11.190.53,,,
,7.67E+13,223.176.57.0,,,
,7.67E+13,106.51.30.7,, ,
,7.67E+13,106.78.161.123,,,
,7.68E+13,47.11.37.203,,,
,7.68E+13,42.111.32.25,,,
,7.69E+13,106.192.34.61, ,,
,7.70E+13,157.33.147.221,,,
,7.71E+13,157.37.218.238,,,
,7.71E+13,223.228.89.63, ,,
,7.71E+13,47.247.117.220,,,
,7.71E+13,49.33.24.143,,,
,7.72E+13,49.34.66.203,,,
,7.72E+13,27.97.73.16,, ,
,7.72E+13,37.231.240.213,,,
,7.72E+13,106.202.241.218 ,,,
,7.73E+13,169.149.212.59,,,
,7.73E+13,157.48.245.168,,,
,7.73E+13,157.42.41.68,,,
,7.74E+13,106.76.239.57, ,,
,7.74E+13,47.11.225.152, ,,
,7.74E+13,106.210.192.23,,,
,7.75E+13,139.167.219.20,,,
,7.76E+13,47.9.131.236,,,
,7.76E+13,27.57.193.90,,,
,7.76E+13,49.35.235.174, ,,
,7.77E+13,62.209.14.135, ,,
,7.78E+13,1.39.155.251,,,
,7.78E+13,49.35.230.153, ,,
,7.79E+13,188.70.43.46,,,
,7.79E+13,106.79.128.170,,,
,7.80E+13,47.11.43.229,,,
,7.80E+13,119.160.64.92, ,,
,7.80E+13,47.8.185.136,,,
,7.81E+13,47.31.165.247, ,,
,7.81E+13,157.49.113.159,,,
,7.81E+13,103.219.44.2,,,
,7.81E+13,106.210.223.182 ,,,
,7.83E+13,157.33.164.144,,,
,7.83E+13,112.110.108.2, ,,
,7.83E+13,157.37.168.213,,,
,7.84E+13,47.11.98.83,, ,
,7.84E+13,157.48.231.201,,,
,7.85E+13,47.11.133.141, ,,
,7.85E+13,47.31.160.227, ,,
,7.86E+13,157.33.240.136,,,
,7.86E+13,106.210.194.178 ,,,
,7.86E+13,157.32.30.140, ,,
,7.86E+13,27.97.143.180, ,,
,7.88E+13,223.188.209.97,,,
,7.88E+13,112.197.33.57, ,,
,7.89E+13,42.106.28.48,,,
,7.89E+13,59.177.122.157,,,
,7.90E+13,49.34.148.125, ,,
,7.90E+13,223.228.185.64,,,
,7.91E+13,88.201.58.33,,,
,7.91E+13,223.189.29.6,,,
,7.91E+13,106.79.232.126,,,
,7.92E+13,42.111.14.15,,,
,7.94E+13,157.39.139.154,,,
,7.94E+13,106.78.70.202, ,,
,7.94E+13,42.106.12.86,,,
,7.95E+13,47.8.37.33,,,
,7.95E+13,47.29.171.6,, ,
,7.95E+13,47.29.192.224, ,,
,7.95E+13,37.39.247.123, ,,
,7.95E+13,49.35.21.132,,,
,7.97E+13,49.33.127.35,,,
,7.98E+13,42.108.205.80, ,,
,7.98E+13,106.79.222.52, ,,
,7.99E+13,27.57.214.212, ,,
,7.99E+13,47.11.235.243, ,,
,7.99E+13,49.14.102.121, ,,
,8.00E+13,157.37.3.123,,,
,8.01E+13,49.34.117.133, ,,
,8.01E+13,106.193.201.94,,,
,8.01E+13,139.167.193.209 ,,,
,8.03E+13,94.76.7.132,, ,
,8.04E+13,118.103.136.54,,,
,8.04E+13,49.34.107.209, ,,
,8.05E+13,49.35.105.93,,,
,8.05E+13,47.11.150.195, ,,
,8.06E+13,49.34.184.249, ,,
,8.07E+13,157.32.54.107, ,,
,8.09E+13,205.253.137.159 ,,,
,8.10E+13,223.176.190.185 ,,,
,8.11E+13,157.42.111.164,,,
,8.12E+13,157.36.174.246,,,
,8.12E+13,157.44.238.71, ,,
,8.12E+13,223.237.7.127, ,,
,8.12E+13,42.108.31.109, ,,
,8.13E+13,47.9.112.17,, ,
,8.14E+13,157.48.112.8,,,
,8.14E+13,27.56.224.86,,,
,8.14E+13,171.76.135.161,,,
,8.18E+13,223.237.187.249 ,,,
,8.19E+13,117.226.185.71,,,
,8.20E+13,157.50.57.49,,,
,8.20E+13,49.14.82.255,,,
,8.20E+13,47.31.76.164,,,
,8.21E+13,106.213.199.250 ,,,
,8.23E+13,223.237.3.150, ,,
,8.23E+13,27.61.177.64,,,
,8.23E+13,49.32.89.103,,,
,8.24E+13,157.37.136.154,,,
,8.25E+13,47.29.248.140, ,,
,8.25E+13,1.187.253.7,, ,
,8.26E+13,42.106.41.132, ,,
,8.26E+13,122.169.81.118,,,
,8.28E+13,139.167.86.228,,,
,8.28E+13,119.161.96.98, ,,
,8.29E+13,49.35.43.182,,,
,8.29E+13,157.37.173.115,,,
,8.30E+13,27.5.7.58,,, 
,8.30E+13,49.15.19.253,,,
,8.31E+13,157.37.186.254,,,
,8.31E+13,103.85.105.48, ,,
,8.32E+13,139.167.153.15,,,
,8.33E+13,47.247.101.72, ,,
,8.34E+13,106.213.147.24,,,
,8.35E+13,49.35.114.190, ,,
,8.36E+13,171.51.146.83, ,,
,8.36E+13,124.253.3.26,,,
,8.37E+13,157.38.208.128,,,
,8.37E+13,157.39.156.59, ,,
,8.37E+13,49.34.112.35,,,
,8.41E+13,103.242.20.254,,,
,8.42E+13,49.33.56.137,,,
,8.43E+13,157.32.13.255, ,,
,8.43E+13,157.33.201.81, ,,
,8.43E+13,223.237.226.74,,,
,8.43E+13,27.59.161.247, ,,
,8.44E+13,106.211.72.233,,,
,8.44E+13,49.34.189.159, ,,
,8.45E+13,171.79.182.125,,,
,8.46E+13,49.32.173.241, ,,
,8.46E+13,223.228.185.64,,,
,8.49E+13,157.49.179.165,,,
,8.49E+13,49.34.165.49,,,
,8.49E+13,157.37.251.237,,,
,8.49E+13,157.33.143.205,,,
,8.49E+13,49.34.73.154,,,
,8.51E+13,47.30.35.20,, ,
,8.52E+13,106.213.250.100 ,,,
,8.53E+13,47.9.189.106,,,
,8.53E+13,157.41.147.227,,,
,8.53E+13,42.108.220.190,,,
,8.54E+13,47.247.230.152,,,
,8.54E+13,47.29.167.219, ,,
,8.54E+13,157.32.107.188,,,
,8.55E+13,157.33.146.231,,,
,8.55E+13,157.40.233.133,,,
,8.55E+13,157.51.85.115, ,,
,8.55E+13,157.37.156.42, ,,
,8.56E+13,157.48.112.76, ,,
,8.56E+13,103.219.232.126 ,,,
,8.57E+13,42.108.15.120, ,,
,8.57E+13,49.34.181.236, ,,
,8.58E+13,139.167.154.12,,,
,8.58E+13,49.34.150.60,,,
,8.58E+13,42.110.154.253,,,
,8.59E+13,119.160.118.145 ,,,
,8.61E+13,157.32.119.80, ,,
,8.62E+13,223.189.75.244,,,
,8.64E+13,157.37.45.122, ,,
,8.64E+13,94.100.229.204,,,
,8.64E+13,42.111.34.232, ,,
,8.65E+13,106.219.117.49,,,
,8.66E+13,42.111.14.139, ,,
,8.67E+13,106.77.51.203, ,,
,8.67E+13,223.184.20.149,,,
,8.68E+13,157.50.112.191,,,
,8.69E+13,157.34.9.67,, ,
,8.69E+13,157.37.254.188,,,
,8.69E+13,157.37.251.237,,,
,8.71E+13,157.42.30.133, ,,
,8.73E+13,157.34.55.10,,,
,8.73E+13,49.35.39.147,,,
,8.74E+13,106.67.18.65,,,
,8.76E+13,223.189.44.171,,,
,8.77E+13,106.210.224.169 ,,,
,8.78E+13,157.40.134.144,,,
,8.78E+13,139.167.231.109 ,,,
,8.79E+13,49.34.97.14,, ,
,8.80E+13,157.32.52.4,, ,
,8.80E+13,49.34.92.18,, ,
,8.80E+13,49.35.227.240, ,,
,8.80E+13,171.77.161.219,,,
,8.81E+13,106.76.95.158, ,,
,8.82E+13,47.11.8.49,,,
,8.82E+13,49.32.103.122, ,,
,8.83E+13,157.32.0.105,,,
,8.83E+13,42.110.140.45, ,,
,8.83E+13,49.34.181.163, ,,
,8.86E+13,106.79.225.16, ,,
,8.88E+13,157.48.68.195, ,,
,8.88E+13,157.32.42.3,, ,
,8.89E+13,27.59.223.43,,,
,8.89E+13,157.32.88.17,,,
,8.91E+13,157.36.212.51, ,,
,8.91E+13,42.106.29.170, ,,
,8.91E+13,124.123.50.139,,,
,8.91E+13,188.71.223.196,,,
,8.92E+13,157.42.92.0,, ,
,8.93E+13,45.115.59.186, ,,
,8.93E+13,42.108.49.115, ,,
,8.94E+13,106.67.76.243, ,,
,8.95E+13,47.31.150.19,,,
,8.95E+13,42.111.8.132,,,
,8.95E+13,27.6.51.137,, ,
,8.95E+13,157.40.209.239,,,
,8.96E+13,27.97.192.10,,,
,8.97E+13,223.230.134.55,,,
,8.99E+13,49.32.97.212,,,
,8.99E+13,49.14.97.236,,,
,9.00E+13,180.148.54.203,,,
,9.01E+13,103.6.186.140, ,,
,9.02E+13,106.203.29.187,,,
,9.03E+13,49.32.72.19,, ,
,9.03E+13,49.34.78.102,,,
,9.03E+13,27.97.248.123, ,,
,9.03E+13,157.42.127.136,,,
,9.05E+13,157.39.171.219,,,
,9.06E+13,49.33.78.155,,,
,9.06E+13,47.11.171.74,,,
,9.06E+13,157.37.194.79, ,,
,9.07E+13,37.131.62.119, ,,
,9.08E+13,27.60.212.248, ,,
,9.09E+13,157.32.104.117,,,
,9.10E+13,171.79.156.206,,,
,9.10E+13,87.236.55.43,,,
,9.11E+13,223.185.8.40,,,
,9.12E+13,47.29.84.55,, ,
,9.14E+13,106.210.223.182 ,,,
,9.14E+13,157.40.176.124,,,
,9.15E+13,157.37.212.48, ,,
,9.15E+13,47.247.246.5,,,
,9.16E+13,27.60.246.210, ,,
,9.17E+13,169.149.239.92,,,
,9.18E+13,49.34.108.232, ,,
,9.19E+13,1.39.138.103,,,
,9.19E+13,49.35.32.110,,,
,9.20E+13,49.15.199.217, ,,
,9.21E+13,171.51.194.187,,,
,9.22E+13,157.39.72.201, ,,
,9.22E+13,49.35.54.101,,,
,9.22E+13,27.97.5.28,,,
,9.23E+13,223.231.68.116,,,
,9.23E+13,37.231.161.137,,,
,9.23E+13,103.43.160.166,,,
,9.24E+13,157.37.109.6,,,
,9.25E+13,202.134.9.131, ,,
,9.25E+13,42.111.36.112, ,,
,9.27E+13,157.32.107.96, ,,
,9.27E+13,1.187.13.60,, ,
,9.28E+13,157.51.244.83, ,,
,9.30E+13,49.33.12.159,,,
,9.30E+13,49.34.183.69,,,
,9.32E+13,223.176.126.87,,,
,9.33E+13,47.247.88.212, ,,
,9.33E+13,106.213.128.203 ,,,
,9.34E+13,49.14.100.247, ,,
,9.35E+13,106.219.196.144 ,,,
,9.35E+13,103.1.31.119,,,
,9.35E+13,49.34.172.211, ,,
,9.35E+13,223.186.137.149 ,,,
,9.36E+13,106.207.214.42,,,
,9.36E+13,49.35.44.33,, ,
,9.37E+13,37.131.54.33,,,
,9.38E+13,47.29.185.141, ,,
,9.39E+13,27.59.193.169, ,,
,9.39E+13,223.186.39.138,,,
,9.42E+13,171.51.134.219,,,
,9.43E+13,106.76.80.212, ,,
,9.45E+13,49.34.141.120, ,,
,9.46E+13,103.44.48.107, ,,
,9.46E+13,49.15.178.168, ,,
,9.47E+13,157.38.243.89, ,,
,9.48E+13,223.181.230.1, ,,
,9.51E+13,49.35.109.18,,,
,9.51E+13,42.111.16.19,,,
,9.52E+13,139.167.139.252 ,,,
,9.54E+13,27.56.225.164, ,,
,9.54E+13,106.76.84.5,, ,
,9.55E+13,27.60.210.68,,,
,9.55E+13,183.82.194.144,,,
,9.56E+13,106.67.35.243, ,,
,9.57E+13,157.49.63.249, ,,
,9.57E+13,201.211.97.94, ,,
,9.57E+13,106.208.64.27, ,,
,9.58E+13,49.32.88.180,,,
,9.58E+13,188.70.58.65,,,
,9.58E+13,117.202.247.214 ,,,
,9.58E+13,94.128.73.84,,,
,9.59E+13,116.58.205.134,,,
,9.59E+13,106.76.83.216, ,,
,9.61E+13,42.110.149.112,,,
,9.63E+13,106.76.213.238,,,
,9.63E+13,42.111.31.111, ,,
,9.64E+13,47.30.71.225,,,
,9.66E+13,106.192.99.157,,,
,9.67E+13,49.34.74.215,,,
,9.67E+13,157.37.101.17, ,,
,9.67E+13,49.33.79.36,, ,
,9.67E+13,106.213.181.13,,,
,9.67E+13,171.76.242.139,,,
,9.68E+13,106.203.171.13,,,
,9.68E+13,157.32.73.152, ,,
,9.69E+13,27.56.95.54,, ,
,9.70E+13,47.31.129.180, ,,
,9.70E+13,27.56.246.58,,,
,9.72E+13,223.188.150.232 ,,,
,9.73E+13,139.167.27.172,,,
,9.73E+13,103.17.129.95, ,,
,9.74E+13,106.209.232.190 ,,,
,9.75E+13,106.213.139.40,,,
,9.75E+13,89.148.42.114, ,,
,9.75E+13,49.34.109.87,,,
,9.76E+13,106.213.192.183 ,,,
,9.76E+13,106.207.192.44,,,
,9.79E+13,47.8.185.58,, ,
,9.80E+13,106.207.225.247 ,,,
,9.81E+13,37.111.205.161,,,
,9.81E+13,27.61.143.224, ,,
,9.81E+13,106.67.53.27,,,
,9.81E+13,89.148.42.183, ,,
,9.82E+13,47.247.61.213, ,,
,9.83E+13,157.33.146.250,,,
,9.83E+13,27.59.90.17,, ,
,9.85E+13,58.145.189.226,,,
,9.85E+13,106.223.45.116,,,
,9.86E+13,171.79.28.186, ,,
,9.86E+13,157.38.198.129,,,
,9.86E+13,49.34.176.25,,,
,9.87E+13,49.34.66.71,, ,
,9.88E+13,42.107.227.27, ,,
,9.88E+13,106.207.16.159,,,
,9.88E+13,27.97.33.123,,,
,9.90E+13,49.35.193.70,,,
,9.91E+13,49.34.179.12,,,
,9.95E+13,106.207.207.216 ,,,
,9.97E+13,188.70.55.212, ,,
,9.99E+13,139.167.163.36,,,
,9.99E+13,106.192.253.139 ,,,
,1.00E+14,47.8.151.94,, ,
100193315880962 ,49.34.111.217, ,,,
100351313739779 ,157.48.99.252, ,,,
100387191062531 ,188.236.169.205 ,,,,
100391868923907 ,106.193.242.236 ,,,,
100400544514049 ,106.213.192.219 ,,,,
100473658245123 ,94.128.144.181,,,,
100487562821635 ,42.107.132.122,,,,
100645138595843 ,157.49.13.135, ,,,
100872624209923 ,49.34.113.132, ,,,
101115407564803 ,193.188.105.31,,,,
101120878936067 ,157.49.191.92, ,,,
101194518560771 ,157.33.153.113,,,,
101225645867011 ,106.77.176.131,,,,
101260269944835 ,223.188.13.135,,,,
101309199515651 ,106.76.91.169, ,,,
101325238140931 ,47.11.0.14,,,,
101469508534273 ,42.110.130.182,,,,
101574703644675 ,106.203.183.210 ,,,,
101732901683203 ,188.71.223.247,,,,
102066269749251 ,171.51.157.2,,,,
102164049821699 ,157.33.159.112,,,,
